ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished
100585953,Villa Duta,0,RM 1 600 per month,Selangor - Ampang,Condominium,3,1,2,1250 sq.ft.,Partially Furnished
100585920,Suria Rafflesia,0,RM 1 300 per month,Selangor - Setia Alam,Apartment,3,0,2,750 sq.ft.,Partially Furnished
100585879,Puncak Baiduri Apartment,0,RM 1 200 per month,Selangor - Cheras,Apartment,3,1,2,1017 sq.ft.,Partially Furnished
100585510,Tropicana Aman 1 – Tropicana Urban Homes,2020,RM 1 600 per month,Selangor - Kuala Langat,Condominium,3,2,2,870 sq.ft.,Partially Furnished
99872859,Bukit Pandan,0,RM 700 per month,Selangor - Ampang,Apartment,3,2,1,615 sq.ft.,Partially Furnished
100585716,Taman Cheras Intan,2010,RM 1 200 per month,Selangor - Cheras,Apartment,3,0,2,890 sq.ft.,Partially Furnished
99987477,Seri Jati Apartments @ Setia Alam,2014,RM 1 200 per month,Selangor - Setia Alam,Apartment,3,2,2,813 sq.ft.,Partially Furnished
100271560,Alami Residensi,0,RM 2 000 per month,Selangor - Shah Alam,Condominium,3,2,2,1080 sq.ft.,Partially Furnished
100585148,Aman Heights,2008,RM 1 300 per month,Selangor - Seri Kembangan,Condominium,4,0,2,1268 sq.ft.,Partially Furnished
100585245,Urban 360,2014,RM 450 000 per month,Selangor - Gombak,Service Residence,3,2,2,1001 sq.ft.,Partially Furnished
100482386,Nadayu63,2017,RM 1 300 per month,Selangor - Ampang,Condominium,1,1,1,550 sq.ft.,Partially Furnished
99157714,Pangsapuri kinrara,0,RM 900 per month,Selangor - Bandar Kinrara,Apartment,3,1,1,750 sq.ft.,Partially Furnished
100585057,Mutiara Court,0,RM 1 000 per month,Selangor - Ampang,Apartment,2,0,2,880 sq.ft.,Partially Furnished
100458266,Green Residence @ Cheras 9th Mile,2017,RM 2 500 per month,Selangor - Cheras,Condominium,4,0,5,1557 sq.ft.,Partially Furnished
100584795,Desa Mentari,0,RM 1 450 per month,Selangor - Petaling Jaya,Apartment,3,1,1,800 sq.ft.,Partially Furnished
100584444,Maple Residence (Klang),0,RM 1 600 per month,Selangor - Klang,Condominium,3,2,2,867 sq.ft.,Partially Furnished
99426663,Danau Ria,0,RM 1 500 per month,Selangor - Rawang,Apartment,3,2,2,1000 sq.ft.,Partially Furnished
100583333,Sfera Residency,2018,RM 1 500 per month,Selangor - Seri Kembangan,Service Residence,3,2,2,996 sq.ft.,Partially Furnished
100499077,Seri Mutiara Apartment @ Setia Alam,2015,RM 1 250 per month,Selangor - Setia Alam,Apartment,3,2,2,950 sq.ft.,Partially Furnished
98965977,Avenue Crest,0,RM 350 per month,Selangor - Shah Alam,Service Residence,5,0,1,900 sq.ft.,Partially Furnished
100583101,Villa Pavilion,0,RM 1 000 per month,Selangor - Seri Kembangan,Condominium,3,1,2,915 sq.ft.,Partially Furnished
100583261,Tropicana Aman 1 – Tropicana Urban Homes,2020,RM 1 700 per month,Selangor - Kuala Langat,Condominium,3,0,2,870 sq.ft.,Partially Furnished
100582955,Flora Damansara,2015,RM 1 100 per month,Selangor - Damansara Perdana,Condominium,3,1,2,850 sq.ft.,Partially Furnished
97270532,The Academia @ South City Plaza,0,RM 1 100 per month,Selangor - Seri Kembangan,Service Residence,3,0,2,800 sq.ft.,Partially Furnished
100582585,Urban 360,2014,RM 1 150 per month,Selangor - Gombak,Service Residence,1,1,1,511 sq.ft.,Partially Furnished
100582717,Randa Apartment,0,RM 1 300 per month,Selangor - Shah Alam,Apartment,3,0,2,715 sq.ft.,Partially Furnished
100582416,Vega Residensi,2009,RM 1 200 per month,Selangor - Cyberjaya,Service Residence,3,2,2,920 sq.ft.,Partially Furnished
100457010,Villa Park,0,RM 1 200 per month,Selangor - Seri Kembangan,Condominium,3,1,2,1208 sq.ft.,Partially Furnished
100582619,Palmville Resort Condominium @ Sunway City,0,RM 2 500 per month,Selangor - Bandar Sunway,Condominium,3,1,3,1570 sq.ft.,Partially Furnished
97087279,The Academia @ South City Plaza,0,RM 1 200 per month,Selangor - Seri Kembangan,Service Residence,3,1,2,970 sq.ft.,Partially Furnished
99490823,Seri Jati Apartment (Shah Alam),0,RM 950 per month,Selangor - Shah Alam,Apartment,3,2,2,820 sq.ft.,Partially Furnished
100582183,Residensi Aman,2020,RM 1 000 per month,Selangor - Semenyih,Condominium,3,2,2,860 sq.ft.,Partially Furnished
100582379,Suria Permai,0,RM 900 per month,Selangor - Seri Kembangan,Apartment,3,1,2,855 sq.ft.,Partially Furnished
100582355,Villa Park,0,RM 1 000 per month,Selangor - Seri Kembangan,Condominium,3,1,2,1101 sq.ft.,Partially Furnished
100582307,Mutiara Court (Bukit Permai),1989,RM 750 per month,Selangor - Cheras,Condominium,3,2,2,1200 sq.ft.,Partially Furnished
100582052,SK One Residence,2017,RM 1 400 per month,Selangor - Seri Kembangan,Service Residence,3,2,2,1267 sq.ft.,Partially Furnished
100582285,Vista Pinggiran,2004,RM 1 000 per month,Selangor - Seri Kembangan,Apartment,3,1,2,850 sq.ft.,Partially Furnished
99932845,Villa Park,0,RM 1 100 per month,Selangor - Seri Kembangan,Condominium,3,1,2,1101 sq.ft.,Partially Furnished
99932790,Seri Jati Apartment (Shah Alam),0,RM 1 000 per month,Selangor - Shah Alam,Apartment,3,2,2,863 sq.ft.,Partially Furnished
100497120,Suria Permai,0,RM 800 per month,Selangor - Seri Kembangan,Apartment,3,1,2,860 sq.ft.,Partially Furnished
100481417,Bayu Puteri,2004,RM 1 400 per month,Selangor - Petaling Jaya,Apartment,3,2,2,859 sq.ft.,Partially Furnished
100581574,Ehsan Residence @ Sepang,2017,RM 1 650 per month,Selangor - Sepang,Condominium,4,1,2,1070 sq.ft.,Partially Furnished
99572228,Horizon Suites,2022,RM 900 per month,Selangor - Dengkil,Service Residence,2,1,1,550 sq.ft.,Partially Furnished
100581810,Apex Tower @ CyberSquare,2017,RM 1 299 per month,Selangor - Cyberjaya,Condominium,2,2,2,900 sq.ft.,Partially Furnished
100581765,Kasuarina Apartment,2007,RM 1 000 per month,Selangor - Port Klang,Apartment,4,0,2,900 sq.ft.,Partially Furnished
100369903,Plaza Azalea,0,RM 1 500 per month,Selangor - Shah Alam,Service Residence,1,1,2,775 sq.ft.,Partially Furnished
100407270,Pangsapuri Mayang (Puncak Jalil),0,RM 900 per month,Selangor - Seri Kembangan,Apartment,3,1,2,800 sq.ft.,Partially Furnished
100581133,The Arc @ Cyberjaya,0,RM 1 350 per month,Selangor - Cyberjaya,Condominium,3,1,2,1000 sq.ft.,Partially Furnished
100580934,Hillpark Residence,0,RM 950 per month,Selangor - Semenyih,Service Residence,3,0,2,919 sq.ft.,Partially Furnished
100226841,Putra Indah Apartment,0,RM 920 per month,Selangor - Seri Kembangan,Apartment,4,1,2,850 sq.ft.,Partially Furnished
99601666,-,0,RM 1 100 per month,Selangor - Puchong,Apartment,3,1,2,1058 sq.ft.,Partially Furnished
100580565,Suria Kinrara,2010,RM 950 per month,Selangor - Bandar Kinrara,Apartment,3,1,2,712 sq.ft.,Partially Furnished
100580328,9INE,2017,RM 1 300 per month,Selangor - 360,Condominium,3,2,2,1124 sq.ft.,Partially Furnished
99288410,Residensi Permai,2020,RM 800 per month,Selangor - Kajang,Condominium,3,2,2,1056 sq.ft.,Partially Furnished
100580437,Oakleaf Park,2000,RM 850 per month,Selangor - Ampang,Condominium,1,0,1,588 sq.ft.,Partially Furnished
100580082,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,2,2,985 sq.ft.,Partially Furnished
100580418,Baiduri Courts (Bukit Puchong),0,RM 1 100 per month,Selangor - 389,Apartment,3,0,2,775 sq.ft.,Partially Furnished
100580032,Lakefront Homes @ Cyberjaya,2021,RM 901 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100579979,Apartment Sri Ara,2016,RM 1 200 per month,Selangor - Petaling Jaya,Apartment,3,1,2,780 sq.ft.,Partially Furnished
99127577,-,0,RM 1 400 per month,Selangor - Selayang,Condominium,3,0,3,1210 sq.ft.,Partially Furnished
100579491,Mirage By The Lake,2014,RM 1 899 per month,Selangor - Cyberjaya,Condominium,3,2,3,1499 sq.ft.,Partially Furnished
100579431,Sunway Serene,2022,RM 3 300 per month,Selangor - Petaling Jaya,Condominium,3,2,2,1105 sq.ft.,Partially Furnished
100579595,LAKEFRONT PR1MA CYBERJAYA,0,RM 1 299 per month,Selangor - Cyberjaya,Condominium,3,2,2,850 sq.ft.,Partially Furnished
100578995,Sri Cempaka (Puchong),0,RM 850 per month,Selangor - Puchong,Apartment,3,1,2,726 sq.ft.,Partially Furnished
100578864,Ridzuan Condominium,1999,RM 1 500 per month,Selangor - Bandar Sunway,Condominium,3,1,2,1192 sq.ft.,Partially Furnished
100579070,Hillpark Residence,0,RM 1 300 per month,Selangor - Semenyih,Service Residence,3,2,2,919 sq.ft.,Partially Furnished
100508250,Pangsapuri Seri Melati,0,RM 850 per month,Selangor - Bangi,Apartment,3,1,2,790 sq.ft.,Partially Furnished
100578502,Laguna Biru,0,RM 798 per month,Selangor - Rawang,Apartment,3,1,2,850 sq.ft.,Partially Furnished
100431926,D'Kiara,0,RM 1 000 per month,Selangor - Puchong,Apartment,3,1,2,900 sq.ft.,Partially Furnished
100578457,Flora Damansara,2015,RM 750 per month,Selangor - Damansara Perdana,Condominium,3,0,2,700 sq.ft.,Partially Furnished
100578402,Seri Jati Apartment (Shah Alam),0,RM 950 per month,Selangor - Shah Alam,Apartment,3,2,2,850 sq.ft.,Partially Furnished
99882424,Desa Impiana,2007,RM 1 300 per month,Selangor - Puchong,Apartment,3,1,2,1068 sq.ft.,Partially Furnished
100577946,Ivory Residence,2015,RM 1 100 per month,Selangor - Kajang,Condominium,3,2,2,1228 sq.ft.,Partially Furnished
100577975,Greenview Residence,2006,RM 1 250 per month,Selangor - Kajang,Condominium,4,1,2,1366 sq.ft.,Partially Furnished
100412574,Res 280,2017,RM 1 500 per month,Selangor - Batu Caves,Service Residence,2,1,2,845 sq.ft.,Partially Furnished
100162395,Perdana Emerald,0,RM 1 800 per month,Selangor - Damansara Perdana,Condominium,3,1,2,1096 sq.ft.,Partially Furnished
100577881,City of Green Condominium,2016,RM 1 300 per month,Selangor - Seri Kembangan,Service Residence,3,2,2,1065 sq.ft.,Partially Furnished
85295950,Oasis 2 Residence,0,RM 950 per month,Selangor - Kajang,Condominium,3,2,2,1255 sq.ft.,Partially Furnished
100577908,Aman Heights,2008,RM 1 300 per month,Selangor - Seri Kembangan,Condominium,3,0,2,1238 sq.ft.,Partially Furnished
97206241,Residensi Idaman Abadi Fasa 1&2,0,RM 800 per month,Selangor - Kajang,Condominium,3,2,2,1022 sq.ft.,Partially Furnished
100411222,LBS Skylake Residence,2021,RM 1 500 per month,Selangor - Puchong,Service Residence,3,2,2,883 sq.ft.,Partially Furnished
100411132,LBS Skylake Residence,2021,RM 1 300 per month,Selangor - Puchong,Service Residence,2,2,2,900 sq.ft.,Partially Furnished
80777575,7 Tree Seven Residence,2016,RM 900 per month,Selangor - Bandar Sungai Long,Condominium,4,2,3,1233 sq.ft.,Partially Furnished
99487106,Puri Pesona Apartment,0,RM 750 per month,Selangor - Kajang,Apartment,3,1,2,801 sq.ft.,Partially Furnished
100577794,Indahria Apartment (Shah Alam),2007,RM 1 600 per month,Selangor - Shah Alam,Apartment,3,1,2,1010 sq.ft.,Partially Furnished
100056770,City Height,0,RM 750 per month,Selangor - Kajang,Apartment,3,0,2,833 sq.ft.,Partially Furnished
97269637,Idaman Abadi,0,RM 800 per month,Selangor - Kajang,Apartment,3,2,3,1022 sq.ft.,Partially Furnished
100577300,Taman Segar Perdana,0,RM 650 per month,Selangor - Cheras,Apartment,3,0,2,650 sq.ft.,Partially Furnished
99438887,Ivory Residence,2015,RM 900 per month,Selangor - Kajang,Condominium,3,2,2,1288 sq.ft.,Partially Furnished
98520253,Vina Versatile Homes @ Cheras,2016,RM 1 200 per month,Selangor - Cheras,Condominium,3,2,2,1250 sq.ft.,Partially Furnished
97275191,Residensi Zamrud @ Kajang,2019,RM 700 per month,Selangor - Kajang,Condominium,3,2,2,1023 sq.ft.,Partially Furnished
100576746,Pangsapuri Seri Nilam (Ampang),0,RM 900 per month,Selangor - Ampang,Flat,3,0,1,650 sq.ft.,Partially Furnished
100576825,Alami Residensi,0,RM 1 600 per month,Selangor - Shah Alam,Service Residence,3,2,2,1082 sq.ft.,Partially Furnished
99486579,The Wharf (Puchong),2014,RM 1 000 per month,Selangor - Puchong,Service Residence,1,1,1,550 sq.ft.,Partially Furnished
100576401,Lakefront Homes @ Cyberjaya,2021,RM 880 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100171449,Randa Apartment,0,RM 1 300 per month,Selangor - Shah Alam,Apartment,3,1,2,790 sq.ft.,Partially Furnished
100576371,Lakefront Homes @ Cyberjaya,2021,RM 1 700 per month,Selangor - Cyberjaya,Condominium,3,0,2,1010 sq.ft.,Partially Furnished
94555735,Aman Heights,2008,RM 1 500 per month,Selangor - Seri Kembangan,Condominium,4,1,2,1268 sq.ft.,Partially Furnished
100576094,Pangsapuri Arista,0,RM 950 per month,Selangor - Klang,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100576263,Tropicana Grande,2013,RM 9 800 per month,Selangor - Petaling Jaya,Condominium,4,3,5,3340 sq.ft.,Partially Furnished
100576251,Tropicana Grande,2013,RM 9 500 per month,Selangor - Petaling Jaya,Condominium,4,3,5,3320 sq.ft.,Partially Furnished
100576231,Sentrovue,2018,RM 1 100 per month,Selangor - Puncak Alam,Service Residence,3,0,2,842 sq.ft.,Partially Furnished
100575814,Residensi Idaman Abadi Fasa 1&2,0,RM 1 200 per month,Selangor - Kajang,Condominium,3,2,2,1022 sq.ft.,Partially Furnished
100576007,Pangsapuri Mayang (Puncak Jalil),0,RM 950 per month,Selangor - Seri Kembangan,Apartment,3,0,2,800 sq.ft.,Partially Furnished
100575389,Taman Orkid Shop Apartment Batu 9 Cheras,0,RM 750 per month,Selangor - Cheras,Apartment,3,0,2,750 sq.ft.,Partially Furnished
100575349,Mahkota Garden Residence Condominium,0,RM 1 600 per month,Selangor - Bandar Mahkota Cheras,Condominium,4,2,2,1396 sq.ft.,Partially Furnished
100575083,Taman Sri Kenari,0,RM 700 per month,Selangor - Kajang,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100574754,Setia City Residences,2020,RM 2 600 per month,Selangor - Setia Alam,Service Residence,3,0,2,985 sq.ft.,Partially Furnished
100574642,The Square SOHO @ One City USJ 25,0,RM 1 900 per month,Selangor - Subang Jaya,Service Residence,2,0,2,749 sq.ft.,Partially Furnished
100468201,Taman Petaling Utama,0,RM 800 per month,Selangor - Petaling Jaya,Flat,3,1,2,820 sq.ft.,Partially Furnished
100574142,The Zest @ Kinrara 9,2012,RM 1 300 per month,Selangor - Puchong,Condominium,3,2,2,1100 sq.ft.,Partially Furnished
100574066,Trefoil,2015,RM 1 100 per month,Selangor - Setia Alam,Service Residence,1,1,1,486 sq.ft.,Partially Furnished
100488889,SD Apartment II,0,RM 1 000 per month,Selangor - Bandar Sri Damansara,Apartment,3,2,2,786 sq.ft.,Partially Furnished
100488854,SD Apartment II,0,RM 1 000 per month,Selangor - Bandar Sri Damansara,Apartment,3,0,2,786 sq.ft.,Partially Furnished
100573581,Simfoni @ Eco Majestic,0,RM 800 per month,Selangor - Semenyih,Apartment,3,1,2,753 sq.ft.,Partially Furnished
100573525,Gravit8,2018,RM 1 500 per month,Selangor - Port Klang,Service Residence,2,2,2,780 sq.ft.,Partially Furnished
100573464,Puncak Baiduri Apartment,0,RM 1 200 per month,Selangor - Cheras,Apartment,3,1,2,1017 sq.ft.,Partially Furnished
100573379,Tiara Duta,0,RM 1 500 per month,Selangor - Ampang,Condominium,3,1,2,1000 sq.ft.,Partially Furnished
100573335,Taman Saujana Puchong,0,RM 650 per month,Selangor - Puchong,Apartment,3,0,1,692 sq.ft.,Partially Furnished
100559655,Mutiara Ville @ Cyberjaya,2013,RM 2 300 per month,Selangor - Cyberjaya,Condominium,2,2,2,1000 sq.ft.,Partially Furnished
100572889,Empire City,2015,RM 1 550 per month,Selangor - Damansara Perdana,Condominium,1,0,1,952 sq.ft.,Partially Furnished
100559806,Vista Lavender,2000,RM 970 per month,Selangor - Puchong,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100572707,The Olive,0,RM 1 200 per month,Selangor - Sepang,Condominium,3,2,2,818 sq.ft.,Partially Furnished
100572562,Putra Intan Kondominium,2010,RM 1 100 per month,Selangor - Dengkil,Condominium,3,1,2,974 sq.ft.,Partially Furnished
100142123,Lakefront Homes @ Cyberjaya,2021,RM 1 700 per month,Selangor - Cyberjaya,Condominium,3,2,2,1010 sq.ft.,Partially Furnished
100572273,Oasis 1 @ Mutiara Heights,2018,RM 1 200 per month,Selangor - Kajang,Condominium,3,2,2,1250 sq.ft.,Partially Furnished
100572364,Cemara Apartment (Bukit Segar Jaya),0,RM 700 per month,Selangor - Cheras,Apartment,3,1,2,700 sq.ft.,Partially Furnished
100200096,Residensi Zamrud @ Kajang,2019,RM 1 300 per month,Selangor - Kajang,Condominium,3,2,2,1026 sq.ft.,Partially Furnished
100261105,Desa Temenggung,2003,RM 1 250 per month,Selangor - Batu Caves,Apartment,3,1,2,960 sq.ft.,Partially Furnished
98340512,Pangsapuri Damai Mewah B,0,RM 900 per month,Selangor - Kajang,Apartment,3,1,2,957 sq.ft.,Partially Furnished
100572041,Pangsapuri Kenanga,0,RM 700 per month,Selangor - Batu Caves,Flat,3,0,2,650 sq.ft.,Partially Furnished
100571523,Pangsapuri Seri Sentosa,0,RM 700 per month,Selangor - Puchong,Flat,3,0,2,650 sq.ft.,Partially Furnished
100571391,Ameera Residence,0,RM 1 200 per month,Selangor - Kajang,Condominium,3,2,2,1270 sq.ft.,Partially Furnished
100571497,Palmville Resort Condominium @ Sunway City,0,RM 2 500 per month,Selangor - Bandar Sunway,Condominium,3,2,3,1540 sq.ft.,Partially Furnished
99354395,-,0,RM 1 000 per month,Selangor - Setia Alam,Apartment,3,0,2,950 sq.ft.,Partially Furnished
100571226,Angsana Apartment (Batu Caves),2009,RM 1 300 per month,Selangor - Batu Caves,Apartment,3,0,2,890 sq.ft.,Partially Furnished
100571164,Amara Service Residences,2014,RM 1 200 per month,Selangor - Batu Caves,Service Residence,3,2,2,859 sq.ft.,Partially Furnished
100027910,Palm Spring @ Damansara,2005,RM 1 500 per month,Selangor - Kota Damansara,Condominium,3,1,2,1023 sq.ft.,Partially Furnished
100570978,Aster Residence Cheras,2021,RM 1 400 per month,Selangor - 360,Condominium,2,1,2,650 sq.ft.,Partially Furnished
100570794,Vina Versatile Homes @ Cheras,2016,RM 1 700 per month,Selangor - Cheras,Condominium,4,2,4,1550 sq.ft.,Partially Furnished
100570519,Desa Impiana,2007,RM 1 300 per month,Selangor - Puchong,Apartment,3,1,2,1068 sq.ft.,Partially Furnished
100346332,The Zest @ Kinrara 9,2012,RM 1 500 per month,Selangor - Puchong,Condominium,3,2,2,1191 sq.ft.,Partially Furnished
100182587,Pandan Mewah Heights Condominium,0,RM 1 300 per month,Selangor - Cheras,Condominium,3,0,2,965 sq.ft.,Partially Furnished
100569913,saujana apartment,0,RM 750 per month,Selangor - Damansara Damai,Apartment,3,1,2,650 sq.ft.,Partially Furnished
100569896,Suria Residence @ Bandar Mahkota Cheras,2015,RM 1 000 per month,Selangor - Cheras,Apartment,3,2,2,1100 sq.ft.,Partially Furnished
100442285,YOU Vista @ YOU City Cheras,2016,RM 1 200 per month,Selangor - Cheras,Condominium,1,0,1,533 sq.ft.,Partially Furnished
100501452,The Domain @ NeoCyber,2009,RM 900 per month,Selangor - Cyberjaya,Studio,1,1,1,600 sq.ft.,Partially Furnished
100569521,Residensi Idaman Abadi Fasa 1&2,0,RM 1 500 per month,Selangor - Kajang,Apartment,3,2,3,1200 sq.ft.,Partially Furnished
100569610,"Selangorku PR1MA Lakefront Homes , Cyberjaya",0,RM 1 250 per month,Selangor - Sepang,Apartment,3,2,2,850 sq.ft.,Partially Furnished
97525903,H2O Residences,2017,RM 2 650 per month,Selangor - Ara Damansara,Service Residence,4,2,2,1008 sq.ft.,Partially Furnished
100318037,Ameera Residence,0,RM 1 200 per month,Selangor - Kajang,Condominium,3,2,2,1270 sq.ft.,Partially Furnished
100482485,"Saville @ D'Lake, Puchong",0,RM 1 600 per month,Selangor - Puchong,Condominium,4,0,2,1130 sq.ft.,Partially Furnished
100482659,The Zizz,2019,RM 1 400 per month,Selangor - Damansara Damai,Service Residence,3,2,2,745 sq.ft.,Partially Furnished
100482653,D'Palma,0,RM 1 100 per month,Selangor - Puchong,Apartment,2,1,2,900 sq.ft.,Partially Furnished
100569183,Subang Soho (One Soho),2011,RM 1 400 per month,Selangor - Subang Jaya,Service Residence,1,2,1,900 sq.ft.,Partially Furnished
100482279,Residensi Suasana @ Damai,2019,RM 1 600 per month,Selangor - Damansara Damai,Condominium,3,2,2,1076 sq.ft.,Partially Furnished
98576081,-,0,RM 1 250 per month,Selangor - Cyberjaya,Condominium,3,2,2,985 sq.ft.,Partially Furnished
100568871,Univ 360 Place,2015,RM 1 100 per month,Selangor - Seri Kembangan,Service Residence,3,2,2,723 sq.ft.,Partially Furnished
100568069,Seroja Apartments,0,RM 1 000 per month,Selangor - Puchong,Apartment,3,1,2,750 sq.ft.,Partially Furnished
100568099,Bandar Pinggiran Subang Apartment,0,RM 800 per month,Selangor - Shah Alam,Apartment,3,1,1,780 sq.ft.,Partially Furnished
100567900,Tropicana Aman 1 – Tropicana Urban Homes,2020,RM 1 500 per month,Selangor - Kuala Langat,Condominium,3,2,2,870 sq.ft.,Partially Furnished
100567672,Seri Jati Apartment (Shah Alam),0,RM 1 100 per month,Selangor - Shah Alam,Apartment,3,2,2,813 sq.ft.,Partially Furnished
100567821,Tropicana Aman 1 – Tropicana Urban Homes,2020,RM 1 500 per month,Selangor - Kuala Langat,Condominium,3,2,2,870 sq.ft.,Partially Furnished
100567795,Akasia Apartment (Puchong),0,RM 1 100 per month,Selangor - Puchong,Apartment,3,0,2,818 sq.ft.,Partially Furnished
100567595,The Trees Damansara,2020,RM 1 700 per month,Selangor - Damansara Perdana,Condominium,3,2,2,1000 sq.ft.,Partially Furnished
100567360,Pangsapuri Damai Residensi Bangi,0,RM 1 400 per month,Selangor - Bangi,Service Residence,3,2,2,800 sq.ft.,Partially Furnished
100567228,Aster Residence Cheras,2021,RM 1 800 per month,Selangor - 360,Condominium,2,1,2,650 sq.ft.,Partially Furnished
100566948,Apartment Permai (Damansara Damai),0,RM 750 per month,Selangor - Damansara Damai,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100478192,LBS Skylake Residence,2021,RM 1 500 per month,Selangor - Puchong,Service Residence,3,2,2,883 sq.ft.,Partially Furnished
100522699,Setia City Residences,2020,RM 2 700 per month,Selangor - Setia Alam,Service Residence,3,2,2,986 sq.ft.,Partially Furnished
100566222,Aman 1,2020,RM 1 600 per month,Selangor - Shah Alam,Apartment,3,2,2,870 sq.ft.,Partially Furnished
100565288,Taman Sri Manja,0,RM 1 000 per month,Selangor - Petaling Jaya,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100564752,Vista Pinggiran,2004,RM 900 per month,Selangor - Seri Kembangan,Apartment,3,1,2,900 sq.ft.,Partially Furnished
100564746,Apartment Lestari (Damansara Damai),0,RM 700 per month,Selangor - Damansara Damai,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100564881,Lakefront Homes @ Cyberjaya,2021,RM 1 600 per month,Selangor - Cyberjaya,Condominium,3,2,2,1010 sq.ft.,Partially Furnished
100564854,Green Park,0,RM 1 400 per month,Selangor - Seri Kembangan,Condominium,3,2,2,854 sq.ft.,Partially Furnished
57228182,Latan Biru,2006,RM 1 000 per month,Selangor - Petaling Jaya,Apartment,3,1,2,850 sq.ft.,Partially Furnished
100474257,Pelangi Heights,2007,RM 1 200 per month,Selangor - Klang,Condominium,3,2,2,1126 sq.ft.,Partially Furnished
100564697,Symphony Tower,2018,RM 850 per month,Selangor - Balakong,Service Residence,3,2,2,1114 sq.ft.,Partially Furnished
100564676,Metia Residence,0,RM 1 600 per month,Selangor - Shah Alam,Condominium,3,2,2,1017 sq.ft.,Partially Furnished
98455028,Serdang Skyvillas,0,RM 850 per month,Selangor - Seri Kembangan,Apartment,1,0,2,685 sq.ft.,Partially Furnished
99355710,Platinum Residence Dengkil  selangor,0,RM 800 per month,Selangor - Dengkil,Apartment,3,1,2,950 sq.ft.,Partially Furnished
100478163,Nuri Apartment,0,RM 700 per month,Selangor - Kajang,Apartment,3,0,2,650 sq.ft.,Partially Furnished
100563316,1 Harmonis,0,RM 1 800 per month,Selangor - Gombak,Condominium,3,1,2,1338 sq.ft.,Partially Furnished
100563084,Tropicana Aman 1 – Tropicana Urban Homes,2020,RM 1 400 per month,Selangor - Kuala Langat,Apartment,3,2,2,870 sq.ft.,Partially Furnished
100563063,Trefoil,2015,RM 950 per month,Selangor - Setia Alam,Service Residence,1,0,1,486 sq.ft.,Partially Furnished
100563117,Masreca n19eteen (Masreca-19),0,RM 1 300 per month,Selangor - Cyberjaya,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100563094,Emira Residence @ Shah Alam,2018,RM 2 400 per month,Selangor - Shah Alam,Service Residence,3,0,2,1238 sq.ft.,Partially Furnished
100562449,Lakefront Homes @ Cyberjaya,2021,RM 878 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100562441,Lakefront Homes @ Cyberjaya,2021,RM 879 per month,Selangor - Cyberjaya,Condominium,3,2,2,1015 sq.ft.,Partially Furnished
100562275,Residensi Adelia,0,RM 1 100 per month,Selangor - Kajang,Condominium,3,0,3,1040 sq.ft.,Partially Furnished
100561998,Maisson Ara Damansara,2017,RM 1 700 per month,Selangor - Ara Damansara,Service Residence,2,1,2,850 sq.ft.,Partially Furnished
100487865,Residensi Zamrud,0,RM 950 per month,Selangor - Kajang,Condominium,3,2,2,1023 sq.ft.,Partially Furnished
100478088,3 Elements,0,RM 900 per month,Selangor - Seri Kembangan,Condominium,1,1,1,531 sq.ft.,Partially Furnished
100561567,Desa Mentari,0,RM 850 per month,Selangor - Petaling Jaya,Apartment,3,0,1,780 sq.ft.,Partially Furnished
100561513,Paragon @ Pan'gaea,2015,RM 900 per month,Selangor - Cyberjaya,Studio,1,2,1,744 sq.ft.,Partially Furnished
98440336,-,0,RM 1 600 per month,Selangor - Shah Alam,Condominium,2,2,2,900 sq.ft.,Partially Furnished
99975789,Verdi Eco-dominiums @ Symphony Hills,2016,RM 3 300 per month,Selangor - Cyberjaya,Condominium,4,2,3,1434 sq.ft.,Partially Furnished
100561307,Emerald Residence @ Mahkota Cheras,2017,RM 1 200 per month,Selangor - Cheras,Condominium,3,2,2,1119 sq.ft.,Partially Furnished
100561292,Trio Permai,0,RM 850 per month,Selangor - Seri Kembangan,Studio,1,1,1,450 sq.ft.,Partially Furnished
100561109,Symphony Tower,2018,RM 1 300 per month,Selangor - Balakong,Service Residence,3,2,2,951 sq.ft.,Partially Furnished
100561030,Zeva @ Equine South,0,RM 1 300 per month,Selangor - Seri Kembangan,Condominium,2,2,2,881 sq.ft.,Partially Furnished
100560137,Tiara Imperio @ Bangi,2019,RM 1 000 per month,Selangor - Kajang,Service Residence,2,2,1,638 sq.ft.,Partially Furnished
100560074,Desa Mas (Rawang),0,RM 900 per month,Selangor - Rawang,Apartment,3,0,2,850 sq.ft.,Partially Furnished
100560245,Ria Prima,0,RM 900 per month,Selangor - Kajang,Apartment,3,1,2,850 sq.ft.,Partially Furnished
